Date,Payment_Mode,Volume,Value,ATS,MoM,YoY,log_volume,log_value,is_covid_shock,is_policy_change,is_festive_month,is_fy_end,MoM_Anomaly
2025-02-01,NEFT,764792785.0,35401033778262.195,46288.39925348171,-10.73777652232658,11.012795589361968,20.455115485818055,31.19776213841765,0,0,0,0,0
2025-03-01,NEFT,900896661.9999999,48543084837876.91,53883.0776996229,17.79617690823272,13.475861003962141,20.6189011164311,31.51347286669788,0,0,0,1,0
2019-11-01,RTGS,13387410.0,86798061886887.11,6483558.9473159565,,,16.409825271026467,32.09460540885348,0,0,1,0,0
2019-12-01,RTGS,13601582.0,103169368135317.0,7585100.625450554,1.5998016046419705,,16.425696667470636,32.2673931045219,0,0,0,0,0
2020-01-01,RTGS,13728613.000000002,98808212507399.5,7197246.546857974,0.9339428310618736,,16.434992752976356,32.22420183977241,0,0,0,0,0
2020-02-01,RTGS,13315318.0,89900967677530.5,6751695.128687914,-3.010464349166242,,16.404425659783882,32.12972982128068,0,0,0,0,0
2020-03-01,RTGS,11894618.0,120472207427299.0,10128295.623053974,-10.669666319647797,,16.291596586869765,32.42244019850004,1,0,0,1,0
2020-04-01,RTGS,5434644.0,64436531058562.2,11856624.106116647,-54.310058549169035,,15.508304575012193,31.796701840674142,1,0,0,0,1
2020-05-01,RTGS,9003796.0,70418693588109.7,7821000.563330145,65.67407175152596,,16.01315682415503,31.885479877766667,0,0,0,0,1
2020-06-01,RTGS,11967828.0,86519777213231.19,7229363.357597652,32.919804047093024,,16.297732607435368,32.09139414203588,0,0,0,0,0
2020-07-01,RTGS,12476268.0,83352790490540.5,6680907.3426877735,4.248389933411478,,16.3393388377231,32.05410320375558,0,0,0,0,0
2020-08-01,RTGS,11677166.0,72923796969423.39,6244991.033733989,-6.404976231674409,,16.273145868936936,31.92043613472656,0,0,0,0,0
2020-09-01,RTGS,13010503.0,94890657465566.61,7293388.846347187,11.418327015304918,,16.381267512308565,32.18374637060311,0,0,0,0,0
2020-10-01,RTGS,13821530.999999998,84960456984649.39,6146964.253428177,6.233640620965986,,16.441738151644106,32.073207052228916,0,0,1,0,0
2020-11-01,RTGS,13779836.0,79876554532583.2,5796625.920118585,-0.30166701503616666,2.9313063542537376,16.438716922172723,32.011503490503635,0,0,1,0,0
2020-12-01,RTGS,16347917.000000002,106591203400000.0,6520170.331180418,18.636513525995536,20.191290983651776,16.60961104657977,32.300022104555545,0,0,0,0,0
2021-01-01,RTGS,15668058.0,91701623037329.5,5852775.311230626,-4.158688840908608,14.127027981632212,16.56713467557362,32.149561194459956,0,1,0,0,0
2021-02-01,RTGS,15769554.0,90504254496655.6,5739176.548471542,0.6477892793095297,18.431673956266014,16.57359167699205,32.13641797654221,0,0,0,0,0
2021-03-01,RTGS,20234900.0,129822145970547.0,6415754.264688582,28.316247878665422,70.11811560488954,16.822919394347597,32.497186521751175,0,0,0,1,0
2021-04-01,RTGS,15152060.0,88028677606027.11,5809683.805768134,-25.11917528626284,178.80501464309347,16.53364705427344,32.108683759205455,0,0,0,0,0
2021-05-01,RTGS,12334390.0,83665994249626.7,6783148.112685484,-18.595953289519706,36.99099801905774,16.327901853946113,32.057853729502874,0,0,0,0,0
2021-06-01,RTGS,15413551.000000002,101969894423338.0,6615600.417018634,24.964031460007362,28.791548474794283,16.55075761553289,32.25569873293431,0,0,0,0,0
2021-07-01,RTGS,16765020.999999998,107413141080328.0,6406979.21465938,8.768063893907364,34.375287545923186,16.634805190491285,32.30770364694601,0,0,0,0,0
2021-08-01,RTGS,16652096.0,101642956449529.0,6103913.672460753,-0.6735750584505595,42.603916052919,16.62804665235365,32.25248736141841,0,0,0,0,0
2021-09-01,RTGS,17456940.0,110696310220217.0,6341106.185861726,4.833289454973122,34.17575016123513,16.675247835284342,32.33781162374362,0,0,0,0,0
2021-10-01,RTGS,18411308.0,101343679133888.0,5504425.81993023,5.466983331557529,33.20744279342138,16.728475599028737,32.249538620171144,0,0,1,0,0
2021-11-01,RTGS,17214000.0,109817780000000.0,6379561.984431277,-6.503112109145093,24.921660896399644,16.66123356419156,32.329843562677844,0,0,1,0,0
2021-12-01,RTGS,19278397.0,129669907986448.0,6726176.869707995,11.992546764261647,17.92570882272033,16.774495700536562,32.49601316789125,0,0,0,0,0
2022-01-01,RTGS,18129052.0,104491094959740.0,5763737.395631056,-5.961828672788505,15.70707741827353,16.713026292340196,32.28012296800608,0,0,0,0,0
2022-02-01,RTGS,18028552.0,103246178190157.0,5726814.78746363,-0.5543588269259714,14.325059541950269,16.707467281360977,32.26813733197718,0,0,0,0,0
2022-03-01,RTGS,23003813.0,144589550413916.0,6285460.1719252365,27.596564604855665,13.68384820285744,16.9511705427617,32.60492015757801,0,0,0,1,0
2022-04-01,RTGS,19532430.0,110975944859073.0,5681625.115721546,-15.090467828094411,28.909402417889062,16.787586719075975,32.340334580773906,0,0,0,0,0
2022-05-01,RTGS,19572062.0,111839469720360.0,5714240.5189785315,0.20290358137722286,58.678799681216496,16.789613699176854,32.34808565298972,0,0,0,0,0
2022-06-01,RTGS,19441531.0,123560535324738.0,6355494.087617791,-0.6669251303209611,26.132719189757104,16.782922109039575,32.447752316477946,0,0,0,0,0
2022-07-01,RTGS,18926270.0,115514396804396.0,6103389.458376954,-2.6503108217146076,12.891418388321751,16.756061462037533,32.38041628577963,0,0,0,0,0
2022-08-01,RTGS,18808020.0,116655827086896.0,6202451.246164987,-0.6247929465235336,12.946862665216429,16.749793932578765,32.390249066743685,0,0,0,0,0
2022-09-01,RTGS,19830016.0,137896371244635.98,6953921.330403162,5.433830887036484,13.59388300584181,16.80270730735395,32.55752358598445,0,0,0,0,0
2022-10-01,RTGS,19033650.0,115512768612459.98,6068871.110504815,-4.0159624682098105,3.3802161150093157,16.761719023297836,32.38040219053734,0,0,1,0,0
2022-11-01,RTGS,20645798.0,122917494858536.0,5953632.543461677,8.469988677946683,19.936086906006743,16.843022369982283,32.44253447272393,0,0,1,0,0
2022-12-01,RTGS,21503150.0,137360571763662.0,6387927.897245846,4.152670679040837,11.540134794402256,16.883709993994017,32.553630495028486,0,1,0,0,0
2023-01-01,RTGS,20417906.0,125464667686215.0,6144835.209164691,-5.046907081055563,12.62533749696344,16.831922818919523,32.46304530248195,0,0,0,0,0
2023-02-01,RTGS,20049719.0,120535790278779.0,6011844.369428769,-1.8032554366740672,11.210922541089264,16.81372569665605,32.42296783952076,0,0,0,0,0
2023-03-01,RTGS,24801308.0,161229022400097.0,6500827.391849535,23.699030395388586,7.813900243407468,17.02640695167989,32.71384696949871,0,0,0,1,0
2023-04-01,RTGS,20156669.0,118768055406198.0,5892246.154669603,-18.727395345439035,3.1959105958654366,16.81904575934116,32.40819359281143,0,0,0,0,0
2023-05-01,RTGS,22045538.0,128825871237546.0,5843625.646039847,9.37093822396944,12.637789518549457,16.908620781103288,32.489482773073945,0,0,0,0,0
2023-06-01,RTGS,21230113.0,143366171444950.0,6752963.182294413,-3.6988210494114493,9.199800159771376,16.87093115632189,32.59642311281224,0,0,0,0,0
2023-07-01,RTGS,21189226.0,131245612729123.0,6193978.615789128,-0.19258964848656301,11.95669299867328,16.869003402913847,32.508091590015866,0,0,0,0,0
2023-08-01,RTGS,21808172.0,137420072158841.0,6301310.910370708,2.9210410989056523,15.95145049824489,16.897795319901288,32.55406357062842,0,0,0,0,0
2023-09-01,RTGS,21393514.0,145451833569310.0,6798875.283850516,-1.9013881585306591,7.884501959050372,16.87859834994066,32.61086610697325,0,0,0,0,0
2023-10-01,RTGS,22461619.0,134644004601590.0,5994403.368768297,4.992658055146992,18.010045367021043,16.92731858838103,32.533655408399014,0,0,1,0,0
2023-11-01,RTGS,21919829.0,135914425325606.0,6200523.978795911,-2.4120701183650173,6.170897341919157,16.90290221891877,32.54304657807211,0,0,1,0,0
2023-12-01,RTGS,23038753.0,158887779933948.0,6896544.267562919,5.104620113596692,7.141293252383951,16.95268826906336,32.699219282385236,0,0,0,0,0
2024-01-01,RTGS,23099363.0,146916248615127.0,6360186.149511006,0.26307847477682333,13.132869746780095,16.95531559935423,32.62088380303325,0,0,0,0,0
2024-02-01,RTGS,23826220.0,146142967827296.0,6133703.450538776,3.1466538709314262,18.835680440209668,16.986297212909157,32.6156064901961,0,0,0,0,0
2024-03-01,RTGS,27847260.999999996,181283660980789.0,6509927.887729749,16.87653769670554,12.281420802483467,17.14224517120662,32.83108410817638,0,0,0,1,0
2024-04-01,RTGS,23558542.0,144332962055601.0,6126565.984244738,-15.40086473854645,16.87715862179411,16.974999030282646,32.603143982896576,0,0,0,0,0
2024-05-01,RTGS,24971362.0,151869466283906.0,6081745.412361008,5.997060429291423,13.271728728053734,17.033240206222953,32.65404249336881,0,0,0,0,0
2024-06-01,RTGS,23183906.0,160376938480644.0,6917597.857783067,-7.158023659262158,9.202932645718853,16.958968889014024,32.70854802596601,0,0,0,0,0
2024-07-01,RTGS,24667833.0,159706804135838.0,6474294.0385496365,6.400677262925414,16.41686676049423,17.021010645166275,32.70436077597665,0,0,0,0,0
2024-08-01,RTGS,23752710.0,159104357900000.0,6698366.540070586,-3.7097826955452495,8.916556600892545,16.983207187198573,32.70058144184625,0,0,0,0,0
2024-09-01,RTGS,23333140.0,177864826700709.0,7622841.447859525,-1.7664089697554508,9.06642078529034,16.96538522559691,32.81204497717215,0,0,0,0,0
2024-10-01,RTGS,26792173.000000004,170709749960662.97,6371627.637693402,14.824549974842661,19.27979456868183,17.10362035058672,32.770985861617795,0,0,1,0,0
2024-11-01,RTGS,24028516.0,148268822072817.0,6170535.961222782,-10.315165552267835,9.61999749176876,16.9947518496675,32.63004810745277,0,0,1,0,0
2024-12-01,RTGS,26228757.0,191635868023177.0,7306326.717014344,9.15679103944662,13.846252876620536,17.08236696223372,32.88661816657127,0,0,0,0,0
2025-01-01,RTGS,26814510.0,174993626978853.0,6526079.6105859475,2.2332472713060714,16.083330955922893,17.104453716877735,32.79577067192524,0,0,0,0,0
2025-02-01,RTGS,24420222.0,160993709047398.0,6592639.045107698,-8.929076086044462,2.4930601664888474,17.010922117514603,32.71238640590983,0,0,0,0,0
2025-03-01,RTGS,30702909.0,214019690992798.0,6970664.929267712,25.727395107218932,10.254681780014208,17.239867963768713,32.99708914070241,0,0,0,1,0
2019-11-01,UPI,1218770742.0,1892290891084.0,1552.6225120720858,,,20.92110859920843,28.268809322670467,0,0,1,0,0
2019-12-01,UPI,1308401713.0,2025207585663.0,1547.848466981486,7.3542109201699235,,20.992072162860296,28.336693322671632,0,0,0,0,0
2020-01-01,UPI,1305019232.0,2162429741430.0,1657.0098649933152,-0.2585200681405664,,20.989483614777228,28.40225358571251,0,0,0,0,0
2020-02-01,UPI,1325693237.0,2225169500300.0,1678.495022977929,1.5841915960361774,,21.00520135730023,28.43085420855532,0,0,0,0,0
2020-03-01,UPI,1246844550.0,2064623070262.0,1655.8784896336917,-5.947732461729382,,20.943881836691673,28.355968793119676,1,0,0,1,0
2020-04-01,UPI,999574375.9999999,1511406642718.0,1512.0502075755494,-19.831676210157887,,20.722840122342806,28.04406188459946,1,0,0,0,1
2020-05-01,UPI,1234497198.0,2183915954934.0,1769.0732376486123,23.50228533669416,,20.933929597002095,28.412140690897672,0,0,0,0,0
2020-06-01,UPI,1336930941.0,2618350009801.0,1958.4781303980608,8.297608383879052,,21.013642481525764,28.593565468063336,0,0,0,0,0
2020-07-01,UPI,1497354000.0,2905378600000.0,1940.3418296541765,11.999352702541731,,21.126965387374476,28.69758482476297,0,0,0,0,0
2020-08-01,UPI,1618828462.0,2983076092661.2,1842.7376109854931,8.112608107368068,,21.204968552971046,28.723976129905914,0,0,0,0,0
2020-09-01,UPI,1800166999.9999998,3290318400000.0005,1827.7850888278704,11.201837764574707,,21.311145275322716,28.82200545413863,0,0,0,0,0
2020-10-01,UPI,2071618999.9999998,3861067351691.0,1863.7922087463962,15.07926764572398,,21.45159626412671,28.981964777163913,0,0,1,0,0
2020-11-01,UPI,2210228383.0,3909991852992.1997,1769.0442684864388,6.690872356355104,81.3489860589384,21.51636168786077,28.994556406289945,0,0,1,0,0
2020-12-01,UPI,2234158091.0,4161762244748.6,1862.7877147609606,1.0826803322252054,70.75475129708883,21.52713030098041,29.056959717027677,0,0,0,0,0
2021-01-01,UPI,2302728000.0,4311819000000.0,1872.4829853981885,3.0691610086244436,76.45165247649008,21.557360343992606,29.092380972772972,0,1,0,0,0
2021-02-01,UPI,2292894000.0,4250627600000.0,1853.8264743158645,-0.4270586886510275,72.95811248073825,21.55308061210428,29.078087758550883,0,0,0,0,0
2021-03-01,UPI,2731685000.0,5048864500000.0,1848.2601398038207,19.13699455796909,119.08785662174166,21.72818447186097,29.250184482447782,0,0,0,1,0
2021-04-01,UPI,2641061000.0,4936636800000.0,1869.1869669045886,-3.317512817180601,164.21855775942782,21.694446567306294,29.227705405555607,0,0,0,0,0
2021-05-01,UPI,2529182000.0,4891056100000.0,1933.849007307501,-4.236138430729164,104.87547514060864,21.651161767248507,29.218429367467014,0,0,0,0,0
2021-06-01,UPI,2807516000.0,5473731600000.0,1949.6706697308225,11.004901980165926,109.99708465869067,21.755565943581114,29.33098169355831,0,0,0,0,0
2021-07-01,UPI,3245501925.0,6058832022032.5,1866.8397560825665,15.600478323186762,116.74914048381346,21.90053585156657,29.43253816179567,0,0,0,0,0
2021-08-01,UPI,3555544999.9999995,6391169500000.0,1797.52175826772,9.553008507305073,119.63692160485375,21.991774193655512,29.4859383879161,0,0,0,0,0
2021-09-01,UPI,3655817000.0,6546482800000.0,1790.7030904446256,2.8201583723451717,103.08210293822744,22.01958543458094,29.509949044252636,0,0,0,0,0
2021-10-01,UPI,4218432177.0,7714069875683.4,1828.6580302849327,15.389588072925964,103.62973003240464,22.162729373925007,29.67406703396801,0,0,1,0,0
2021-11-01,UPI,4186480000.0000005,7684360000000.0,1835.5181441210752,-0.7574419988120473,89.4139099923051,22.15512612233711,29.67020821033605,0,0,1,0,0
2021-12-01,UPI,4566299000.0,8268482300000.0,1810.762348238694,9.072514379622,104.38567075421878,22.241968866922296,29.74347208938008,0,0,0,0,0
2022-01-01,UPI,4617156000.0,8319930900000.0,1801.9601027125789,1.1137466031024168,100.50809300968244,22.253044768074595,29.749675065438716,0,0,0,0,0
2022-02-01,UPI,4527489000.0,8268430200000.0,1826.2728413034245,-1.9420396451841793,97.45740535759613,22.233433318121982,29.74346578832479,0,0,0,0,0
2022-03-01,UPI,5405651000.0,9605816700000.0,1776.9953517161948,19.396226031692176,97.88705505942303,22.410710724818085,29.89338993716526,0,0,0,1,0
2022-04-01,UPI,5584388000.0,9835734500000.0,1761.2913894951425,3.3064842698872,111.4448700730502,22.443240684233253,29.917043247238233,0,0,0,0,0
2022-05-01,UPI,5946289000.0,10402205300000.0,1749.3608702839704,6.48058480177236,135.10720066804208,22.506033164444776,29.973038947673782,0,0,0,0,0
2022-06-01,UPI,5862908000.0,10144126200000.0,1730.2209415532361,-1.4022359155432929,108.82901468771684,22.491911563179926,29.947915954397768,0,0,0,0,0
2022-07-01,UPI,6289340000.0,10631170400000.0,1690.3475404414453,7.273387199662684,93.78635863850242,22.562121973695515,29.994811405702176,0,0,0,0,0
2022-08-01,UPI,6581906000.0,10731621700000.0,1630.4732550115423,4.651775862014129,85.11665581507198,22.607590205992135,30.004215798150177,0,0,0,0,0
2022-09-01,UPI,6780799774.999999,11164380899536.2,1646.469630425889,3.021826428393215,85.47973749780142,22.63736089285633,30.04374954957454,0,0,0,0,0
2022-10-01,UPI,7305421000.000001,12115875000000.0,1658.4773143122072,7.7368635324437385,73.17858136563329,22.7118825122475,30.125537692104036,0,0,1,0,0
2022-11-01,UPI,7309447030.0,11905933934075.2,1628.8419473059919,0.05511017092647563,74.59648750262748,22.712433462155985,30.10805804168376,0,0,1,0,0
2022-12-01,UPI,7828895000.0,12819708600000.002,1637.4863374716358,7.1065289599615555,71.44946049306013,22.781087213107707,30.182004837053537,0,1,0,0,0
2023-01-01,UPI,8038588000.0,12990587800000.0,1616.0285612348835,2.678449512990011,74.10258609412375,22.80751928282341,30.195246195779752,0,0,0,0,0
2023-02-01,UPI,7534757000.000001,12358465800000.0,1640.194342033857,-6.267655463870014,66.42242532229237,22.74279241900252,30.145362434040205,0,0,0,0,0
2023-03-01,UPI,8651633764.0,14049505944224.0,1623.913624578619,14.822996468233796,60.04795285526201,22.881014014506533,30.27360834697786,0,0,0,1,0
2023-04-01,UPI,8863259542.0,14155047145441.3,1597.0475735665082,2.44607878434,58.71496647439254,22.905180428037873,30.281092365143262,0,0,0,0,0
2023-05-01,UPI,9415184588.0,14891454422149.0,1581.6423228843232,6.227111407317065,58.33715091883358,22.965589604598865,30.331808635634623,0,0,0,0,0
2023-06-01,UPI,9335061489.0,14754642611563.398,1580.5619094153349,-0.8509987058790136,59.22237717187444,22.95704320084931,30.322578902516273,0,0,0,0,0
2023-07-01,UPI,9964255681.0,15335364410462.9,1539.0376262327968,6.740118345673607,58.43086366772985,23.02227009449484,30.361182676529204,0,0,0,0,0
2023-08-01,UPI,10586016335.0,15765365379598.2,1489.2632772040965,6.239910675772631,60.83511880905015,23.082799753456776,30.388836585288665,0,0,0,0,0
2023-09-01,UPI,10555687000.0,15791331800000.0,1496.0022782032092,-0.2865037615682131,55.67023581668877,23.07993060376478,30.39048228516115,0,0,0,0,0
2023-10-01,UPI,11408790000.0,17157683400000.0,1503.9003610374107,8.081927779783538,56.16882312463578,23.157649947870073,30.473467200875046,0,0,1,0,0
2023-11-01,UPI,11235292000.0,17397406100000.002,1548.460520652245,-1.5207397103461417,53.70919241752821,23.14232573245513,30.48734223632365,0,0,1,0,0
2023-12-01,UPI,12020226000.0,18229494500000.0,1516.5683656863025,6.986324877003636,53.536686850443125,23.20985656787339,30.534061975216563,0,0,0,0,0
2024-01-01,UPI,12203018000.0,18410839700000.0,1508.7120005887068,1.5207035208822273,51.80549121313345,23.224949135142147,30.543960721214315,0,0,0,0,0
2024-02-01,UPI,12102673000.0,18278693500000.0,1510.302186963161,-0.8222965826978235,60.62459612167981,23.216692174243196,30.53675720784673,0,0,0,0,0
2024-03-01,UPI,13440004000.0,19783532300000.0,1471.9885723248296,11.049881294818098,55.34642781487948,23.32150146966042,30.61587100555282,0,0,0,1,0
2024-04-01,UPI,13303994000.0,19644645200000.0,1476.5975691209721,-1.0119788654824768,50.10272391276433,23.31133012784475,30.608825908200668,0,0,0,0,0
2024-05-01,UPI,14035843000.0,20449370500000.0,1456.9392447607172,5.500972114088443,49.07666300976403,23.36488010908188,30.648973215547482,0,0,0,0,0
2024-06-01,UPI,13885142000.000002,20070812000000.0,1445.488422084556,-1.0736868458844806,48.74183760183695,23.354085184516403,30.630287736313992,0,0,0,0,0
2024-07-01,UPI,14435554000.0,20642924100000.0,1430.0056721065225,3.964035801722421,44.873380031043794,23.392960028264934,30.658393718019077,0,0,0,0,0
2024-08-01,UPI,14963047000.0,20607355700000.0,1377.216532167546,3.6541237004135807,41.34728803061118,23.428849465224094,30.65666920080429,0,0,0,0,0
2024-09-01,UPI,15041747000.0,20639947100000.0,1372.1775203372322,0.5259623925528034,42.498986565251506,23.434095305637307,30.65824949355413,0,0,0,0,0
2024-10-01,UPI,16584966000.0,23498214600000.0,1416.8382738921503,10.259572907322534,45.37006991977239,23.531762459298104,30.78794555972437,0,0,1,0,0
2024-11-01,UPI,15482021000.0,21551874100000.0,1392.0581880104671,-6.65026988900671,37.798118642577336,23.462945252141914,30.701483893894267,0,0,1,0,0
2024-12-01,UPI,16730009000.0,23246999400000.0,1389.5389655797555,8.060885591099499,39.182150152584484,23.540469889900766,30.777197181568688,0,0,0,0,0
2025-01-01,UPI,16996001000.0,23480371100000.0,1381.5232830358152,1.5899094854043394,39.27702966594002,23.556243918036348,30.787185915703922,0,0,0,0,0
2025-02-01,UPI,16106193000.0,21964817000000.0,1363.7497700418714,-5.235396255860425,33.07963455676279,23.502469693359853,30.72046306188521,0,0,0,0,0
2025-03-01,UPI,18301508000.0,24772215900000.0,1353.5614606184365,13.630253902955225,36.17189399646013,23.630249297770316,30.84074381445161,0,0,0,1,0
